country_code,region_code,country,region,year,min_percent_canopy_density,loss_ha,loss_percent,extent_ha,extent_percent,gain_ha,gain_percent
PER,20,Peru,Piura,2012,75,933,0.488456101774776,190077,5.32088898991372,153.916666666667,0.0805804233635237
PER,21,Peru,Puno,2000,75,0,0,1473759,21.9534561269469,0,0
PER,21,Peru,Puno,2001,75,843,0.0572006684946453,1472916,21.9408986032846,131.583333333333,0.00892841593051058
PER,21,Peru,Puno,2002,75,587,0.0398529176137675,1472329,21.9321545150405,131.583333333333,0.00893352596708389
PER,21,Peru,Puno,2003,75,601,0.0408196809272927,1471728,21.923201879547,131.583333333333,0.00893708765726501
PER,21,Peru,Puno,2004,75,686,0.0466118739332268,1471042,21.9129830643248,131.583333333333,0.00894073723767798
PER,21,Peru,Puno,2005,75,1137,0.0772921507339695,1469905,21.8960460484244,131.583333333333,0.00894490662627806
PER,21,Peru,Puno,2006,75,768,0.0522482745483552,1469137,21.8846057421698,131.583333333333,0.00895182568487986
PER,21,Peru,Puno,2007,75,1010,0.068747843121506,1468127,21.8695605477464,131.583333333333,0.00895650530436122
PER,21,Peru,Puno,2008,75,1123,0.0764920201045277,1467004,21.8528320790954,131.583333333333,0.00896266694457178
PER,21,Peru,Puno,2009,75,635,0.043285498880712,1466369,21.8433729717104,131.583333333333,0.00896952791766985
PER,21,Peru,Puno,2010,75,1811,0.123502338088162,1464558,21.816395895373,131.583333333333,0.00897341210386563
PER,21,Peru,Puno,2011,75,789,0.0538729090961232,1463769,21.8046427682443,131.583333333333,0.00898450818153555
PER,21,Peru,Puno,2012,75,1147,0.0783593586146448,1462622,21.7875567900229,131.583333333333,0.00898935100643157
PER,22,Peru,San Martín,2000,75,0,0,4323399,86.0595585470474,0,0
PER,22,Peru,San Martín,2001,75,16768,0.387842991128045,4306631,85.725782581027,1661.41666666667,0.0384284833915784
PER,22,Peru,San Martín,2002,75,20250,0.470205132503806,4286381,85.3226955514519,1661.41666666667,0.0385781058713102
PER,22,Peru,San Martín,2003,75,14934,0.348405799671098,4271447,85.025426331715,1661.41666666667,0.0387603590690297
PER,22,Peru,San Martín,2004,75,24885,0.582589459731093,4246562,84.530077159815,1661.41666666667,0.038895874551801
PER,22,Peru,San Martín,2005,75,36795,0.866465625604901,4209767,83.7976530979278,1661.41666666667,0.0391238057201724
PER,22,Peru,San Martín,2006,75,16787,0.398763161951719,4192980,83.4634989267932,1661.41666666667,0.0394657629903666
PER,22,Peru,San Martín,2007,75,38471,0.917509742474326,4154509,82.6977131927299,1661.41666666667,0.0396237679804499
PER,22,Peru,San Martín,2008,75,19478,0.468840000105909,4135031,82.3099932341096,1661.41666666667,0.0399906864244768
PER,22,Peru,San Martín,2009,75,44321,1.07184202488446,4090710,81.4277601359468,1661.41666666667,0.0401790619385119
PER,22,Peru,San Martín,2010,75,34335,0.839340847921266,4056375,80.7443036835785,1661.41666666667,0.0406143839740941
PER,22,Peru,San Martín,2011,75,22924,0.56513512680657,4033451,80.2879892605672,1661.41666666667,0.0409581625630438
PER,22,Peru,San Martín,2012,75,58005,1.43809854142272,3975446,79.1333688580734,1661.41666666667,0.0411909470740234
PER,23,Peru,Tacna,2000,75,0,0,28,0.00175092908674666,0,0
PER,23,Peru,Tacna,2001,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2002,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2003,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2004,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2005,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2006,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2007,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2008,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2009,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2010,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2011,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,23,Peru,Tacna,2012,75,0,0,28,0.00175092908674666,0.166666666666667,0.595238095238095
PER,24,Peru,Tumbes,2000,75,0,0,65758,14.2223125802949,0,0
PER,24,Peru,Tumbes,2001,75,17,0.0258523677727425,65741,14.2186357757409,43.0833333333333,0.0655180104828817
PER,24,Peru,Tumbes,2002,75,7,0.0106478453324409,65734,14.2171217973951,43.0833333333333,0.0655349528199044
PER,24,Peru,Tumbes,2003,75,15,0.0228192411841665,65719,14.2138775580827,43.0833333333333,0.0655419316234115
PER,24,Peru,Tumbes,2004,75,20,0.0304325994004778,65699,14.2095519056662,43.0833333333333,0.0655568912085292
PER,24,Peru,Tumbes,2005,75,50,0.0761046591272318,65649,14.1987377746249,43.0833333333333,0.0655768479479647
PER,24,Peru,Tumbes,2006,75,33,0.0502673308047343,65616,14.1916004481376,43.0833333333333,0.0656267929950698
PER,24,Peru,Tumbes,2007,75,28,0.0426725188978298,65588,14.1855445347545,43.0833333333333,0.0656597984231488
PER,24,Peru,Tumbes,2008,75,37,0.0564127584314204,65551,14.1775420777839,43.0833333333333,0.0656878290744242
PER,24,Peru,Tumbes,2009,75,11,0.0167808271422251,65540,14.1751629689548,43.0833333333333,0.0657249063070485
PER,24,Peru,Tumbes,2010,75,30,0.045773573390296,65510,14.16867449033,43.0833333333333,0.065735937341064
PER,24,Peru,Tumbes,2011,75,15,0.0228972675927339,65495,14.1654302510176,43.0833333333333,0.0657660408080191
PER,24,Peru,Tumbes,2012,75,117,0.178639590808459,65378,14.1401251843809,43.0833333333333,0.0657811028831718
PER,25,Peru,Ucayali,2001,75,13046,0.127892406469242,10187716,97.3608342989571,3144.33333333333,0.0308244946145526
PER,25,Peru,Ucayali,2002,75,12508,0.122775310972548,10175208,97.2412992318811,3144.33333333333,0.0308639672850454
PER,25,Peru,Ucayali,2003,75,12948,0.127250469965823,10162260,97.1175592216077,3144.33333333333,0.0309019071977038
PER,25,Peru,Ucayali,2004,75,12609,0.124076730963388,10149651,96.9970589289341,3144.33333333333,0.0309412801220726
PER,25,Peru,Ucayali,2005,75,28451,0.280315057138418,10121200,96.7251615677748,3144.33333333333,0.0309797187443522
PER,25,Peru,Ucayali,2006,75,15404,0.152195391850769,10105796,96.5779503291085,3144.33333333333,0.0310668036728188
PER,25,Peru,Ucayali,2007,75,11525,0.114043465749754,10094271,96.4678094874031,3144.33333333333,0.0311141579874889
PER,25,Peru,Ucayali,2008,75,22617,0.22405778485638,10071654,96.2516658503661,3144.33333333333,0.0311496821645994
PER,25,Peru,Ucayali,2009,75,33125,0.328893347607056,10038529,95.9351005244233,3144.33333333333,0.0312196321809043
PER,25,Peru,Ucayali,2010,75,20196,0.201184854872661,10018333,95.7420936316613,3144.33333333333,0.0313226502940155
PER,25,Peru,Ucayali,2011,75,24208,0.241637006875296,9994125,95.51074530229,3144.33333333333,0.0313857937576375
PER,25,Peru,Ucayali,2012,75,37391,0.374129801258239,9956734,95.1534111407103,3144.33333333333,0.0314618171509095
PER,4,Peru,Arequipa,2002,20,9,0.279156327543424,3215,0.0508734005537368,8.41666666666667,0.261062861869313
PER,4,Peru,Arequipa,2003,20,6,0.186625194401244,3209,0.0507784579710548,8.41666666666667,0.261793675479523
PER,4,Peru,Arequipa,2004,20,7,0.218136491118729,3202,0.0506676916245926,8.41666666666667,0.262283161940376
PER,4,Peru,Arequipa,2005,20,16,0.499687695190506,3186,0.0504145114041074,8.41666666666667,0.262856547990839
PER,4,Peru,Arequipa,2006,20,0,0,3186,0.0504145114041074,8.41666666666667,0.264176605984516
PER,4,Peru,Arequipa,2007,20,3,0.0941619585687382,3183,0.0503670401127665,8.41666666666667,0.264176605984516
PER,4,Peru,Arequipa,2008,20,3,0.0942507068803016,3180,0.0503195688214255,8.41666666666667,0.264425594303068
PER,4,Peru,Arequipa,2009,20,3,0.0943396226415094,3177,0.0502720975300845,8.41666666666667,0.264675052410901
PER,4,Peru,Arequipa,2010,20,6,0.188857412653447,3171,0.0501771549474026,8.41666666666667,0.264924981638863
PER,4,Peru,Arequipa,2011,20,5,0.157678965625985,3166,0.050098036128501,8.41666666666667,0.265426258803742
PER,4,Peru,Arequipa,2012,20,3,0.0947567909033481,3163,0.05005056483716,8.41666666666667,0.265845441145504
PER,5,Peru,Ayacucho,2000,20,0,0,396936,9.1254752851711,0,0
PER,5,Peru,Ayacucho,2001,20,784,0.197512949190802,396152,9.10745128980768,70,0.0176350847491787
PER,5,Peru,Ayacucho,2002,20,134,0.0338254003513803,396018,9.1043706579471,70,0.0176699852581837
PER,5,Peru,Ayacucho,2003,20,705,0.178022211111616,395313,9.08816285599402,70,0.0176759642238484
PER,5,Peru,Ayacucho,2004,20,799,0.202118321431372,394514,9.06979401378054,70,0.0177074874846008
PER,5,Peru,Ayacucho,2005,20,1028,0.260573769245198,393486,9.04616050965606,70,0.0177433500458792
PER,5,Peru,Ayacucho,2006,20,1195,0.303695684217482,392291,9.01868771060085,70,0.0177897053516516
PER,5,Peru,Ayacucho,2007,20,888,0.226362572682014,391403,8.99827277707697,70,0.0178438964952038
PER,17,Peru,Madre de Dios,2006,20,6114,0.073926067886475,8264311,98.2155486333471,1094.08333333333,0.0132288646996174
PER,17,Peru,Madre de Dios,2007,20,8770,0.10611894929898,8255541,98.1113233250892,1094.08333333333,0.013238651514123
PER,17,Peru,Madre de Dios,2008,20,12314,0.149160424495499,8243227,97.9649800587393,1094.08333333333,0.0132527151562003
PER,17,Peru,Madre de Dios,2009,20,6218,0.075431624047233,8237009,97.8910834832835,1094.08333333333,0.0132725124921749
PER,17,Peru,Madre de Dios,2010,20,13117,0.159244696709692,8223892,97.7351971242847,1094.08333333333,0.0132825317215671
PER,17,Peru,Madre de Dios,2011,20,10016,0.121791482670249,8213876,97.6161639786163,1094.08333333333,0.0133037171856505
PER,17,Peru,Madre de Dios,2012,20,16397,0.199625609152123,8197479,97.4212971166431,1094.08333333333,0.0133199397377478
PER,18,Peru,Moquegua,2000,20,0,0,624,0.0397198224829472,0,0
PER,18,Peru,Moquegua,2001,20,0,0,624,0.0397198224829472,0.416666666666667,0.0667735042735043
PER,18,Peru,Moquegua,2002,20,0,0,624,0.0397198224829472,0.416666666666667,0.0667735042735043
PER,18,Peru,Moquegua,2003,20,2,0.32051282051282,622,0.0395925153596044,0.416666666666667,0.0667735042735043
PER,18,Peru,Moquegua,2004,20,0,0,622,0.0395925153596044,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2005,20,0,0,622,0.0395925153596044,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2006,20,0,0,622,0.0395925153596044,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2007,20,0,0,622,0.0395925153596044,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2008,20,0,0,622,0.0395925153596044,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2009,20,0,0,622,0.0395925153596044,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2010,20,2,0.321543408360129,620,0.0394652082362617,0.416666666666667,0.0669882100750268
PER,18,Peru,Moquegua,2011,20,0,0,620,0.0394652082362617,0.416666666666667,0.0672043010752688
PER,19,Peru,Pasco,2004,20,4151,0.242943603255714,1704476,71.4266976598784,675,0.039505404046641
PER,19,Peru,Pasco,2005,20,7369,0.432332282766082,1697107,71.117896987381,675,0.0396016136337502
PER,19,Peru,Pasco,2006,20,5166,0.304400370748574,1691941,70.9014138452829,675,0.039773567606521
PER,19,Peru,Pasco,2008,20,4240,0.251075955213734,1684492,70.589260743175,675,0.0399708183418091
PER,19,Peru,Pasco,2009,20,7493,0.444822534034,1676999,70.2752638047813,675,0.040071428062585
PER,19,Peru,Pasco,2010,20,6643,0.39612426721781,1670356,69.9968864309993,675,0.040250471228665
PER,19,Peru,Pasco,2011,20,6273,0.375548685429932,1664083,69.7340140441657,675,0.04041054721269
PER,19,Peru,Pasco,2012,20,11108,0.667514781414148,1652975,69.2685291927475,675,0.0405628805774712
PER,20,Peru,Piura,2000,20,0,0,589880,16.5127079939725,0,0
PER,5,Peru,Ayacucho,2000,10,0,0,424927,9.76898249718318,0,0
PER,12,Peru,Junín,2000,10,0,0,2473737,55.7586381544588,0,0
PER,10,Peru,Huánuco,2000,10,0,0,2327121,62.9520912695643,0,0
PER,18,Peru,Moquegua,2000,10,0,0,1003,0.0638445223564039,0,0
PER,3,Peru,Apurímac,2000,10,0,0,156423,7.41822537940493,0,0
PER,16,Peru,Loreto,2012,10,50576,0.138048656473987,36585782,98.5282931876487,5968.75,0.016291875955574
PER,21,Peru,Puno,2000,10,0,0,1569110,23.3738267541393,0,0
PER,2,Peru,Ancash,2000,10,0,0,125435,3.49883056187422,0,0
PER,2,Peru,Ancash,2001,10,116,0.092478175947702,125319,3.4955949071911,37.75,0.0300952684657392
PER,2,Peru,Ancash,2002,10,35,0.0279287258915248,125284,3.4946186320712,37.75,0.0301231257830018
PER,2,Peru,Ancash,2003,10,28,0.0223492225663293,125256,3.49383761197527,37.75,0.0301315411385333
PER,2,Peru,Ancash,2004,10,46,0.0367247876349237,125210,3.49255450753196,37.75,0.030138276809095
PER,2,Peru,Ancash,2005,10,65,0.0519127865186487,125145,3.49074142516642,37.75,0.0301493490935229
PER,2,Peru,Ancash,2006,10,32,0.0255703384074474,125113,3.48984883077108,37.75,0.0301650085900356
PER,2,Peru,Ancash,2007,10,29,0.0231790461422874,125084,3.4890399171003,37.75,0.0301727238576327
PER,2,Peru,Ancash,2008,10,31,0.0247833455917623,125053,3.48817521627981,37.75,0.0301797192286783
PER,2,Peru,Ancash,2009,10,58,0.0463803347380711,124995,3.48655738893825,37.75,0.0301872006269342
PER,2,Peru,Ancash,2010,10,55,0.0440017600704028,124940,3.48502324232125,37.75,0.0302012080483219
PER,2,Peru,Ancash,2011,10,35,0.0280134464542981,124905,3.48404696720134,37.75,0.0302145029614215
PER,2,Peru,Ancash,2012,10,57,0.0456346823585925,124848,3.48245703343463,37.75,0.0302229694567872
PER,3,Peru,Apurímac,2001,10,106,0.0677649706245245,156317,7.41319842115572,35.4166666666667,0.0226415978894834
PER,3,Peru,Apurímac,2002,10,185,0.118349251840811,156132,7.4044249562868,35.4166666666667,0.022656951365921
PER,3,Peru,Apurímac,2003,10,248,0.158839955934722,155884,7.39266377094902,35.4166666666667,0.0226837974705164
PER,3,Peru,Apurímac,2004,10,202,0.129583536475841,155682,7.38308409579485,35.4166666666667,0.0227198857269936
PER,3,Peru,Apurímac,2005,10,152,0.0976349224701635,155530,7.37587562736202,35.4166666666667,0.0227493651588923
PER,3,Peru,Apurímac,2006,10,78,0.050151096251527,155452,7.37217654487675,35.4166666666667,0.0227715981911314
PER,3,Peru,Apurímac,2007,10,130,0.083627100326789,155322,7.36601140740129,35.4166666666667,0.0227830241274906
PER,3,Peru,Apurímac,2008,10,130,0.0836970937793745,155192,7.35984626992584,35.4166666666667,0.0228020928565603
PER,3,Peru,Apurímac,2009,10,146,0.0940770142790865,155046,7.35292234629957,35.4166666666667,0.0228211935323127
PER,3,Peru,Apurímac,2010,10,116,0.0748165060691666,154930,7.34742114670609,35.4166666666667,0.0228426832466924
PER,24,Peru,Tumbes,2000,10,0,0,146833,31.7574260637861,0,0
PER,4,Peru,Arequipa,2000,10,0,0,4518,0.071491764759497,0,0
PER,20,Peru,Piura,2000,10,0,0,671049,18.7848989398644,0,0
PER,7,Peru,Callao,2011,10,1,0.0633312222925903,1578,2.01442522499521,4.75,0.300823305889804
PER,3,Peru,Apurímac,2011,10,135,0.0871361259923837,154795,7.3410188885585,35.4166666666667,0.0228597861399772
PER,3,Peru,Apurímac,2012,10,232,0.1498756419781,154563,7.33001648937154,35.4166666666667,0.0228797226439269
PER,4,Peru,Arequipa,2001,10,3,0.0664010624169987,4515,0.071444293468156,8.41666666666667,0.186291869558802
PER,4,Peru,Arequipa,2002,10,9,0.199335548172757,4506,0.0713018795941331,8.41666666666667,0.186415651531931
PER,4,Peru,Arequipa,2003,10,6,0.133155792276964,4500,0.0712069370114512,8.41666666666667,0.186787986388519
PER,4,Peru,Arequipa,2004,10,7,0.155555555555556,4493,0.0710961706649889,8.41666666666667,0.187037037037037
PER,4,Peru,Arequipa,2005,10,16,0.356109503672379,4477,0.0708429904445038,8.41666666666667,0.187328436827658
PER,4,Peru,Arequipa,2006,10,0,0,4477,0.0708429904445038,8.41666666666667,0.187997915270643
PER,4,Peru,Arequipa,2007,10,3,0.0670091579182488,4474,0.0707955191531628,8.41666666666667,0.187997915270643
PER,4,Peru,Arequipa,2008,10,3,0.0670540902995083,4471,0.0707480478618218,8.41666666666667,0.188123975562509
PER,4,Peru,Arequipa,2009,10,3,0.0670990829791993,4468,0.0707005765704809,8.41666666666667,0.188250205024976
PER,4,Peru,Arequipa,2010,10,6,0.134288272157565,4462,0.0706056339877989,8.41666666666667,0.188376603998806
PER,4,Peru,Arequipa,2011,10,5,0.112057373375168,4457,0.0705265151688973,8.41666666666667,0.1886299118482
PER,4,Peru,Arequipa,2012,10,3,0.0673098496746691,4454,0.0704790438775564,8.41666666666667,0.188841522698377
PER,5,Peru,Ayacucho,2001,10,786,0.184972948294648,424141,9.75091252223975,70,0.0164734177870552
PER,5,Peru,Ayacucho,2002,10,138,0.0325363499402321,424003,9.74773993121915,70,0.0165039456218569
PER,5,Peru,Ayacucho,2003,10,707,0.166744103225685,423296,9.73148614968606,70,0.0165093171510579
PER,5,Peru,Ayacucho,2004,10,802,0.189465527668582,422494,9.71304833810257,70,0.0165368914423949
PER,5,Peru,Ayacucho,2005,10,1030,0.24379044436134,421464,9.68936885439807,70,0.0165682826264988
PER,5,Peru,Ayacucho,2006,10,1197,0.284010022208303,420267,9.66185007576285,70,0.0166087732285557
PER,5,Peru,Ayacucho,2007,10,890,0.211770136603635,419377,9.64138916265897,70,0.0166560781598365
PER,5,Peru,Ayacucho,2008,10,392,0.0934719834421058,418985,9.63237716497726,70,0.0166914256146617
PER,5,Peru,Ayacucho,2009,10,1526,0.364213515996993,417459,9.59729474543061,70,0.0167070420182107
PER,5,Peru,Ayacucho,2010,10,605,0.144924411738638,416854,9.58338592247797,70,0.0167681137548837
PER,5,Peru,Ayacucho,2011,10,787,0.188795117715075,416067,9.56529295774454,70,0.0167924501144286
PER,5,Peru,Ayacucho,2012,10,1884,0.452811686579325,414183,9.52198019337632,70,0.0168242134079367
PER,6,Peru,Cajamarca,2000,10,0,0,1350528,41.0820867259701,0,0
PER,6,Peru,Cajamarca,2001,10,2072,0.153421476637286,1348456,41.0190579818817,429.333333333333,0.0317900356996177
PER,6,Peru,Cajamarca,2002,10,2136,0.158403388764632,1346320,40.954082403999,429.333333333333,0.0318388833846513
PER,6,Peru,Cajamarca,2003,10,1558,0.115722859349932,1344762,40.9066891688206,429.333333333333,0.0318893972705845
PER,6,Peru,Cajamarca,2004,10,1434,0.106635969784988,1343328,40.8630679241185,429.333333333333,0.0319263433479927
PER,6,Peru,Cajamarca,2005,10,2744,0.2042688010672,1340584,40.7795974251906,429.333333333333,0.0319604246567728
PER,6,Peru,Cajamarca,2006,10,2473,0.184471842122538,1338111,40.7043705506102,429.333333333333,0.0320258434632469
PER,6,Peru,Cajamarca,2007,10,2010,0.150211753733435,1336101,40.64322780176,429.333333333333,0.0320850313115529
PER,6,Peru,Cajamarca,2008,10,2164,0.161963803634605,1333937,40.5774004840924,429.333333333333,0.0321332993039698
PER,6,Peru,Cajamarca,2009,10,2193,0.164400567643,1331744,40.5106910073618,429.333333333333,0.0321854280474515
PER,6,Peru,Cajamarca,2010,10,2936,0.220462791647644,1328808,40.4213800070512,429.333333333333,0.0322384282064221
PER,6,Peru,Cajamarca,2011,10,1660,0.124923992028946,1327148,40.3708840055132,429.333333333333,0.0323096589825869
PER,6,Peru,Cajamarca,2012,10,3112,0.234487788852487,1324036,40.2762192122685,429.333333333333,0.0323500719839335
PER,7,Peru,Callao,2000,10,0,0,1595,2.03612689091721,0,0
PER,7,Peru,Callao,2001,10,1,0.0626959247648903,1594,2.03485032233357,4.75,0.297805642633229
PER,7,Peru,Callao,2002,10,1,0.0627352572145546,1593,2.03357375374992,4.75,0.297992471769134
PER,7,Peru,Callao,2003,10,0,0,1593,2.03357375374992,4.75,0.298179535467671
PER,7,Peru,Callao,2004,10,1,0.0627746390458255,1592,2.03229718516627,4.75,0.298179535467671
PER,7,Peru,Callao,2005,10,3,0.188442211055276,1589,2.02846747941533,4.75,0.298366834170854
PER,7,Peru,Callao,2006,10,0,0,1589,2.02846747941533,4.75,0.298930144745123
PER,7,Peru,Callao,2007,10,4,0.251730648206419,1585,2.02336120508074,4.75,0.298930144745123
PER,7,Peru,Callao,2008,10,1,0.0630914826498423,1584,2.0220846364971,4.75,0.299684542586751
PER,7,Peru,Callao,2009,10,3,0.189393939393939,1581,2.01825493074615,4.75,0.299873737373737
PER,7,Peru,Callao,2010,10,2,0.126502213788741,1579,2.01570179357886,4.75,0.300442757748261
PER,7,Peru,Callao,2012,10,2,0.126742712294043,1576,2.01187208782792,4.75,0.301013941698352
PER,8,Peru,Cusco,2000,10,0,0,3720118,51.6551119790376,0,0
PER,8,Peru,Cusco,2001,10,4344,0.116770489538235,3715774,51.5947940519081,299.166666666667,0.00804185960409499
PER,8,Peru,Cusco,2002,10,1503,0.0404491769413317,3714271,51.5739243823696,299.166666666667,0.00805126110109675
PER,8,Peru,Cusco,2003,10,2938,0.0791003133589337,3711333,51.5331292465716,299.166666666667,0.00805451908777433
PER,8,Peru,Cusco,2004,10,2962,0.0798095994080833,3708371,51.4920008625575,299.166666666667,0.0080608952812013
PER,8,Peru,Cusco,2005,10,4143,0.111720213538505,3704228,51.4344738892386,299.166666666667,0.0080673337879804
PER,8,Peru,Cusco,2006,10,3121,0.0842550728518871,3701107,51.3911377357922,299.166666666667,0.008076356710944
PER,8,Peru,Cusco,2007,10,3216,0.0868929214961902,3697891,51.3464824748234,299.166666666667,0.00808316718934812
PER,8,Peru,Cusco,2008,10,2605,0.0704455593742487,3695286,51.3103111580251,299.166666666667,0.00809019699787437
PER,8,Peru,Cusco,2009,10,4500,0.121776771811438,3690786,51.2478271174904,299.166666666667,0.00809590020005668
PER,8,Peru,Cusco,2010,10,3106,0.0841555159253341,3687680,51.2046992441792,299.166666666667,0.0081057711464893
PER,8,Peru,Cusco,2011,10,2708,0.0734337035751475,3684972,51.1670977371196,299.166666666667,0.00811259834548189
PER,8,Peru,Cusco,2012,10,6596,0.178997289531644,3678376,51.0755100190382,299.166666666667,0.00811856010484385
PER,9,Peru,Huancavelica,2000,10,0,0,109542,4.96766811830217,0,0
PER,9,Peru,Huancavelica,2001,10,25,0.0228222964707601,109517,4.96653438235653,13.8333333333333,0.0126283373804872
PER,9,Peru,Huancavelica,2002,10,149,0.136051937142179,109368,4.9597773161205,13.8333333333333,0.0126312201149898
PER,9,Peru,Huancavelica,2003,10,56,0.0512032770097286,109312,4.95723774760226,13.8333333333333,0.0126484285470461
PER,9,Peru,Huancavelica,2004,10,77,0.0704405737704918,109235,4.95374584088968,13.8333333333333,0.0126549082747853
PER,9,Peru,Huancavelica,2005,10,227,0.207808852474024,109008,4.94345151850325,13.8333333333333,0.012663828748417
PER,9,Peru,Huancavelica,2006,10,45,0.0412813738441215,108963,4.94141079380109,13.8333333333333,0.0126902001076374
PER,9,Peru,Huancavelica,2007,10,66,0.0605710195203877,108897,4.9384177309046,13.8333333333333,0.0126954409600812
PER,9,Peru,Huancavelica,2008,10,152,0.139581439341763,108745,4.93152461635509,13.8333333333333,0.0127031353786912
PER,9,Peru,Huancavelica,2009,10,107,0.0983953285208515,108638,4.92667222650774,13.8333333333333,0.0127208913819792
PER,9,Peru,Huancavelica,2010,10,147,0.13531176936247,108491,4.92000585914737,13.8333333333333,0.0127334204728855
PER,9,Peru,Huancavelica,2011,10,71,0.0654432164880036,108420,4.91678604906174,13.8333333333333,0.0127506736349866
PER,18,Peru,Moquegua,2002,10,0,0,1003,0.0638445223564039,0.416666666666667,0.0415420405450316
PER,9,Peru,Huancavelica,2012,10,224,0.206603947611142,108196,4.90662777498879,13.8333333333333,0.0127590235503905
PER,10,Peru,Huánuco,2001,10,9074,0.38992385870782,2318047,62.7066260461488,1055.08333333333,0.0453385678412654
PER,10,Peru,Huánuco,2002,10,10671,0.460344419246029,2307376,62.4179595926478,1055.08333333333,0.0455160457632366
PER,10,Peru,Huánuco,2003,10,11969,0.51872776695259,2295407,62.0941803046755,1055.08333333333,0.0457265453629289
PER,10,Peru,Huánuco,2004,10,8889,0.387251585448681,2286518,61.8537196069743,1055.08333333333,0.045964978469323
PER,10,Peru,Huánuco,2005,10,24066,1.05251740856621,2262452,61.2026984402652,1055.08333333333,0.0461436705651709
PER,10,Peru,Huánuco,2006,10,9195,0.406417462116323,2253257,60.9539599865175,1055.08333333333,0.0466345068683593
PER,10,Peru,Huánuco,2007,10,10736,0.476465844774919,2242521,60.663535186144,1055.08333333333,0.04682481107718
PER,10,Peru,Huánuco,2008,10,17468,0.778944767964269,2225053,60.1909997527494,1055.08333333333,0.0470489834134589
PER,10,Peru,Huánuco,2009,10,24628,1.10685003907772,2200425,59.5247756484648,1055.08333333333,0.0474183461397698
PER,10,Peru,Huánuco,2010,10,15789,0.717543201881455,2184636,59.0976596673641,1055.08333333333,0.0479490704447247
PER,10,Peru,Huánuco,2011,10,14982,0.685789303115027,2169654,58.6923742389739,1055.08333333333,0.0482956123277898
PER,10,Peru,Huánuco,2012,10,34181,1.57541248512436,2135473,57.7677272473972,1055.08333333333,0.0486291055317269
PER,11,Peru,Ica,2000,10,0,0,263,0.0124525041133509,0,0
PER,11,Peru,Ica,2001,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2002,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2003,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2004,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2005,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2006,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2007,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2008,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2009,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2010,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2011,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,11,Peru,Ica,2012,10,0,0,263,0.0124525041133509,5.16666666666667,1.96451204055767
PER,12,Peru,Junín,2001,10,5793,0.234180108879804,2467944,55.6280625149188,518.583333333333,0.0209635597209135
PER,12,Peru,Junín,2002,10,2631,0.106606957046027,2465313,55.568759130208,518.583333333333,0.0210127674425892
PER,12,Peru,Junín,2003,10,2423,0.0982836662119577,2462890,55.5141441164663,518.583333333333,0.0210351924211381
PER,12,Peru,Junín,2004,10,7627,0.309676843058358,2455263,55.3422296675156,518.583333333333,0.0210558869187553
PER,12,Peru,Junín,2005,10,10181,0.414660262464754,2445082,55.1127474327224,518.583333333333,0.0211212946773251
PER,12,Peru,Junín,2006,10,5184,0.212017429272311,2439898,54.9958988024142,518.583333333333,0.0212092409716048
